compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,min_flt,maj_flt,vol_cs,invol_cs,instructions,cycles,branch_misses,cache_misses,energy_pkg_uj,energy_cores_uj,epoch_s,error
rustc,suma,-C opt-level=0,stack_protector_strong,6,0,5.390585,5.390229,0.0,5868,0,,1,566,0,1,41,21036281946,18263938539,4376,12911539,66371412,64771441,1784495257,
rustc,suma,-C opt-level=0,stack_protector_all,6,0,6.049616,6.049271,0.0,5764,0,,1,558,0,1,43,28642292905,20498165711,4510,14103294,76383594,74585991,1784495263,
rustc,suma,-C opt-level=1,baseline,6,0,0.16676,0.162741,0.003969,5888,0,,1,563,0,1,3,1100797190,558958166,4274,73461,1695125,1644222,1784495263,
rustc,suma,-C opt-level=1,stack_protector_none,6,0,0.169191,0.165105,0.003931,5864,0,,1,564,0,1,2,1100796216,566692905,4369,3043943,2445001,2402582,1784495263,
rustc,suma,-C opt-level=1,stack_protector,6,0,0.169446,0.165311,0.004031,5832,0,,1,1073,0,1,1,1100795364,564995812,4257,2375479,2820794,2739922,1784495263,
rustc,suma,-C opt-level=1,stack_protector_strong,6,0,0.166353,0.16628,0.0,5880,0,,1,563,0,1,6,1100795370,557443816,4154,166878,1942377,1887142,1784495263,
rustc,suma,-C opt-level=1,stack_protector_all,6,0,0.168432,0.168385,0.0,5960,0,,1,1073,0,1,3,1100795437,561847897,4373,631551,2137934,2082514,1784495264,
rustc,suma,-C opt-level=2,baseline,6,0,0.051637,0.051599,0.0,5760,0,,1,1075,0,1,1,650633712,166216631,4070,35798,631224,613341,1784495264,
rustc,suma,-C opt-level=2,stack_protector_none,6,0,0.050391,0.04648,0.003873,5904,0,,1,564,0,1,1,650633530,164641795,4252,20519,618895,610716,1784495264,
rustc,suma,-C opt-level=2,stack_protector,6,0,0.050281,0.046383,0.003865,5848,0,,1,563,0,1,1,650630959,164512990,4073,12992,611265,601805,1784495264,
rustc,suma,-C opt-level=2,stack_protector_strong,6,0,0.050367,0.046435,0.003869,5900,0,,1,565,0,1,1,650631317,164687214,4179,23845,640563,620360,1784495264,
rustc,suma,-C opt-level=2,stack_protector_all,6,0,0.050337,0.046431,0.003869,5856,0,,1,563,0,1,1,650631945,164601352,4121,23563,620299,611205,1784495264,
rustc,suma,-C opt-level=3,baseline,6,0,0.050485,0.046563,0.00388,5688,0,,1,565,0,1,1,650632496,165007000,3915,35969,627745,621703,1784495264,
rustc,suma,-C opt-level=3,stack_protector_none,6,0,0.050298,0.046397,0.003866,5708,0,,1,562,0,1,1,650633186,164572004,4168,12781,624571,601988,1784495264,
rustc,suma,-C opt-level=3,stack_protector,6,0,0.050436,0.050397,0.0,5752,0,,1,562,0,1,1,650631728,164898679,4048,37544,642271,623351,1784495264,
rustc,suma,-C opt-level=3,stack_protector_strong,6,0,0.050361,0.046451,0.00387,5848,0,,1,562,0,1,1,650632136,164709120,4287,22668,632383,624510,1784495264,
rustc,suma,-C opt-level=3,stack_protector_all,6,0,0.050355,0.050318,0.0,5656,0,,1,559,0,1,1,650631930,164683342,4120,19088,618040,609313,1784495264,
rustc,suma,-C opt-level=s,baseline,6,0,0.120716,0.120681,0.0,5752,0,,1,561,0,1,1,1004253450,403159392,4046,40310,1355526,1317868,1784495264,
rustc,suma,-C opt-level=s,stack_protector_none,6,0,0.120943,0.116995,0.003899,5864,0,,1,561,0,1,2,1004253384,403795938,4136,138582,1605404,1578976,1784495264,
rustc,suma,-C opt-level=s,stack_protector,6,0,0.095251,0.091241,0.003967,5920,0,,1,1076,0,1,1,1004254752,313808709,4253,137685,1205624,1180844,1784495264,
rustc,suma,-C opt-level=s,stack_protector_strong,6,0,0.094002,0.090024,0.003914,5776,0,,1,559,0,1,1,1004254242,312448311,4160,152375,1052732,1028073,1784495265,
rustc,suma,-C opt-level=s,stack_protector_all,6,0,0.094164,0.094106,0.0,5740,0,,1,561,0,1,3,1004254263,312823203,4122,125113,1402157,1377926,1784495265,
rustc,suma,-C opt-level=z,baseline,6,0,0.120675,0.12064,0.0,5728,0,,1,558,0,1,1,1205253457,403000089,4073,26050,1531917,1494564,1784495265,
rustc,suma,-C opt-level=z,stack_protector_none,6,0,0.120795,0.120748,0.0,5860,0,,1,564,0,1,2,1205253465,403247374,4093,49522,1547969,1511898,1784495265,
rustc,suma,-C opt-level=z,stack_protector,6,0,0.087831,0.087792,0.0,5748,0,,1,563,0,1,1,1205256741,291554578,4109,27918,1034055,1012571,1784495265,
rustc,suma,-C opt-level=z,stack_protector_strong,6,0,0.087906,0.087865,0.0,5748,0,,1,565,0,1,1,1205256466,291771061,4034,45878,1046568,1020810,1784495265,
rustc,suma,-C opt-level=z,stack_protector_all,6,0,0.179718,0.175691,0.003992,5896,0,,1,563,0,1,1,1205254734,603054379,4061,41321,2036188,1981074,1784495265,
rustc,final,-C opt-level=0,baseline,6,0,2.995891,2.995739,0.0,2096,0,,1,94,0,1,27,12830251006,10152302435,30003979,14863,38494775,37576625,1784495268,
rustc,final,-C opt-level=0,stack_protector_none,6,0,2.994796,2.99469,0.0,2064,0,,1,95,0,1,17,12830250713,10149213271,30004105,8989,37064847,36150482,1784495271,
rustc,final,-C opt-level=0,stack_protector,6,0,2.916704,2.916574,0.0,2064,0,,1,98,0,1,25,13570254152,9884037911,30004213,14171,38100183,37204922,1784495274,
rustc,final,-C opt-level=0,stack_protector_strong,6,0,2.911916,2.91182,0.0,2072,0,,1,96,0,1,17,13570251990,9868145726,30004217,9958,35884186,34998690,1784495277,
rustc,final,-C opt-level=0,stack_protector_all,6,0,3.472078,3.471881,0.0,2112,0,,1,93,0,1,27,17810252606,11766363565,30004234,20834,46277531,45191107,1784495281,
rustc,final,-C opt-level=1,baseline,6,0,0.287111,0.287065,0.0,2052,0,,1,94,0,1,3,990250004,970664474,20003879,5347,3532827,3448599,1784495281,
rustc,final,-C opt-level=1,stack_protector_none,6,0,0.287024,0.282998,0.003985,2072,0,,1,95,0,1,2,990249530,970474120,20003897,5005,3066886,2982292,1784495281,
rustc,final,-C opt-level=1,stack_protector,6,0,0.288801,0.288751,0.0,2176,0,,1,98,0,1,4,990250458,976396538,20004011,5660,3483389,3395866,1784495281,
rustc,final,-C opt-level=1,stack_protector_strong,6,0,0.287119,0.28306,0.003986,2064,0,,1,93,0,1,5,990250351,970629945,20003967,5578,3078300,2997246,1784495282,
rustc,final,-C opt-level=1,stack_protector_all,6,0,0.287075,0.287032,0.0,2068,0,,1,93,0,1,3,990250517,970511491,20003758,5356,3438346,3349113,1784495282,
rustc,final,-C opt-level=2,baseline,6,0,0.209182,0.209148,0.0,2068,0,,1,95,0,1,1,900249126,706640167,10003880,4765,2333551,2275812,1784495282,
rustc,final,-C opt-level=2,stack_protector_none,6,0,0.209185,0.209144,0.0,2120,0,,1,96,0,1,2,900249446,706489005,10003770,5206,2688713,2618463,1784495282,
rustc,final,-C opt-level=2,stack_protector,6,0,0.207363,0.207329,0.0,2008,0,,1,93,0,1,1,900250326,700481369,10004181,4991,2340387,2283137,1784495283,
rustc,final,-C opt-level=2,stack_protector_strong,6,0,0.207414,0.207367,0.0,2120,0,,1,97,0,1,3,900250491,700482894,10003847,4831,2560601,2510430,1784495283,
rustc,final,-C opt-level=2,stack_protector_all,6,0,0.207456,0.207408,0.0,2156,0,,1,94,0,1,3,900250765,700658817,10003989,5346,2495111,2419428,1784495283,
rustc,final,-C opt-level=3,baseline,6,0,0.2091,0.209076,0.0,2132,0,,1,93,0,1,0,900249617,706403944,10004106,5186,2452203,2379694,1784495283,
rustc,final,-C opt-level=3,stack_protector_none,6,0,0.209459,0.209343,0.0,2064,0,,1,96,0,1,6,900249793,706908160,10003847,6276,4180409,4119069,1784495283,
rustc,final,-C opt-level=3,stack_protector,6,0,0.210331,0.210283,0.0,2008,0,,1,95,0,1,4,900250437,710411127,10003858,5135,2401483,2342645,1784495284,
rustc,final,-C opt-level=3,stack_protector_strong,6,0,0.207487,0.207431,0.0,2072,0,,1,94,0,1,5,900250542,700678364,10003951,4889,2723626,2657525,1784495284,
rustc,final,-C opt-level=3,stack_protector_all,6,0,0.207358,0.207322,0.0,2120,0,,1,97,0,1,1,900250862,700464175,10003855,4893,2312433,2244745,1784495284,
rustc,final,-C opt-level=s,baseline,6,0,0.337365,0.337325,0.0,2164,0,,1,96,0,1,2,1910249826,1141023804,20114667,5118,3927419,3820120,1784495284,
rustc,final,-C opt-level=s,stack_protector_none,6,0,0.335399,0.335349,0.0,2044,0,,1,91,0,1,3,1910249388,1134363135,20070687,5769,3667410,3566641,1784495285,
rustc,final,-C opt-level=s,stack_protector,6,0,0.404477,0.404428,0.0,2156,0,,1,96,0,1,3,1910253468,1368531041,21224862,5507,4760059,4632678,1784495285,
rustc,final,-C opt-level=s,stack_protector_strong,6,0,0.395771,0.391719,0.003997,2112,0,,1,98,0,1,5,1910253375,1338958602,20004161,5318,4599842,4478383,1784495286,
rustc,final,-C opt-level=s,stack_protector_all,6,0,0.400371,0.400321,0.0,2172,0,,1,97,0,1,4,1910250638,1354535797,20543329,5266,4938281,4810900,1784495286,
rustc,final,-C opt-level=z,baseline,6,0,0.387365,0.383335,0.003993,2056,0,,1,93,0,1,2,2250252654,1310623824,20004295,5341,4103444,3990347,1784495286,
rustc,final,-C opt-level=z,stack_protector_none,6,0,0.387375,0.387333,0.0,2060,0,,1,95,0,1,2,2250252597,1310579427,20004368,5711,4579761,4467884,1784495287,
rustc,final,-C opt-level=z,stack_protector,6,0,0.485063,0.485021,0.0,2004,0,,1,94,0,1,2,2250253133,1641787551,20105013,5291,5793382,5637864,1784495287,
rustc,final,-C opt-level=z,stack_protector_strong,6,0,0.484511,0.484457,0.0,2156,0,,1,95,0,1,6,2250253336,1639765844,20004192,5249,5702927,5559556,1784495288,
rustc,final,-C opt-level=z,stack_protector_all,6,0,0.395537,0.395498,0.0,2072,0,,1,95,0,1,2,2250251117,1338310955,20004262,5509,4643543,4530995,1784495288,
rustc,startup,-C opt-level=0,baseline,6,0,0.000771,0.0,0.000752,2168,0,,1,97,0,1,0,248713,403072,3695,3404,10864,10926,1784495288,
rustc,startup,-C opt-level=0,stack_protector_none,6,0,0.000729,0.000711,0.0,2068,0,,1,93,0,1,0,249222,369944,3891,1704,11414,10192,1784495288,
rustc,startup,-C opt-level=0,stack_protector,6,0,0.000739,0.0,0.000721,2056,0,,1,96,0,1,0,250392,370528,3879,1502,12451,10682,1784495288,
rustc,startup,-C opt-level=0,stack_protector_strong,6,0,0.000738,0.000721,0.0,2068,0,,1,98,0,1,0,252471,371628,3768,1410,0,9888,1784495288,
rustc,startup,-C opt-level=0,stack_protector_all,6,0,0.000738,0.0,0.00072,2156,0,,1,97,0,1,0,250186,369923,3800,1399,12024,10498,1784495288,
rustc,startup,-C opt-level=1,baseline,6,0,0.000728,0.000711,0.0,2056,0,,1,95,0,1,0,249004,366709,3701,1269,10803,9583,1784495288,
rustc,startup,-C opt-level=1,stack_protector_none,6,0,0.000737,0.00072,0.0,2116,0,,1,97,0,1,0,249563,371343,3840,1246,11230,10132,1784495288,
rustc,startup,-C opt-level=1,stack_protector,6,0,0.000729,0.000712,0.0,2004,0,,1,94,0,1,0,249346,373178,3768,1290,11108,9339,1784495288,
rustc,startup,-C opt-level=1,stack_protector_strong,6,0,0.00073,0.000712,0.0,1988,0,,1,95,0,1,0,249313,368423,3713,1329,12818,12023,1784495288,
rustc,startup,-C opt-level=1,stack_protector_all,6,0,0.000726,0.000708,0.0,2064,0,,1,92,0,1,0,249866,364518,3834,1419,10742,10192,1784495288,
rustc,startup,-C opt-level=2,baseline,6,0,0.000738,0.00072,0.0,2160,0,,1,98,0,1,0,248965,371697,3788,1297,11780,10193,1784495288,
rustc,startup,-C opt-level=2,stack_protector_none,6,0,0.000741,0.000723,0.0,2152,0,,1,98,0,1,0,249701,371568,3804,1425,12207,11780,1784495288,
rustc,startup,-C opt-level=2,stack_protector,6,0,0.000725,0.000708,0.0,2004,0,,1,94,0,1,0,248651,367308,3747,1387,12207,10742,1784495288,
rustc,startup,-C opt-level=2,stack_protector_strong,6,0,0.000734,0.000716,0.0,2068,0,,1,97,0,1,0,249356,375134,3750,1219,10559,10010,1784495288,
rustc,startup,-C opt-level=2,stack_protector_all,6,0,0.000743,0.000725,0.0,2176,0,,1,98,0,1,0,249919,374536,3882,1302,0,9705,1784495288,
rustc,startup,-C opt-level=3,baseline,6,0,0.000739,0.000721,0.0,2156,0,,1,96,0,1,0,249012,370649,3810,1226,0,8789,1784495288,
rustc,startup,-C opt-level=3,stack_protector_none,6,0,0.00074,0.000722,0.0,2008,0,,1,97,0,1,0,248951,373330,3819,1227,11719,11352,1784495288,
rustc,startup,-C opt-level=3,stack_protector,6,0,0.000745,0.000728,0.0,2176,0,,1,99,0,1,0,248774,370926,3829,1350,12268,10743,1784495288,
rustc,startup,-C opt-level=3,stack_protector_strong,6,0,0.000735,0.000717,0.0,2172,0,,1,97,0,1,0,249272,369514,3829,1334,10620,9948,1784495288,
rustc,startup,-C opt-level=3,stack_protector_all,6,0,0.000731,0.000713,0.0,2176,0,,1,96,0,1,0,249984,376461,3988,1323,10864,9094,1784495288,
rustc,startup,-C opt-level=s,baseline,6,0,0.000732,0.000714,0.0,2172,0,,1,96,0,1,0,248693,370724,3704,1261,11413,10681,1784495288,
rustc,startup,-C opt-level=s,stack_protector_none,6,0,0.000859,0.0,0.000765,2156,0,,1,96,0,1,1,249118,370056,3856,1347,10864,11475,1784495288,
rustc,startup,-C opt-level=s,stack_protector,6,0,0.000743,0.000725,0.0,2160,0,,1,98,0,1,0,248912,376006,3900,1328,11475,10925,1784495288,
rustc,startup,-C opt-level=s,stack_protector_strong,6,0,0.000728,0.0,0.00071,2060,0,,1,94,0,1,0,248868,371446,3746,1244,13244,11048,1784495288,
rustc,startup,-C opt-level=s,stack_protector_all,6,0,0.000725,0.000708,0.0,2060,0,,1,92,0,1,0,250131,372834,3922,1249,10864,10254,1784495288,
rustc,startup,-C opt-level=z,baseline,6,0,0.000898,0.0,0.000767,2156,0,,1,98,0,1,1,249032,371512,3762,1281,11108,11291,1784495288,
rustc,startup,-C opt-level=z,stack_protector_none,6,0,0.000734,0.000717,0.0,2152,0,,1,96,0,1,0,249223,369777,3845,1168,10620,9888,1784495288,
rustc,startup,-C opt-level=z,stack_protector,6,0,0.00074,0.0,0.000722,2068,0,,1,95,0,1,0,250292,370012,3708,1267,12268,11658,1784495288,
rustc,startup,-C opt-level=z,stack_protector_strong,6,0,0.000737,0.000719,0.0,2064,0,,1,97,0,1,0,249864,372464,3870,1256,10559,10010,1784495288,
rustc,startup,-C opt-level=z,stack_protector_all,6,0,0.000882,0.0,0.000751,2064,0,,1,93,0,1,1,249723,367166,3711,1353,11292,11779,1784495288,
rustc,suma,-C opt-level=0,baseline,7,0,5.237696,5.233243,0.004,5920,0,,1,1072,0,1,41,19036276084,17742755248,4107,12901680,64309833,62760886,1784495293,
rustc,suma,-C opt-level=0,stack_protector_none,7,0,5.217737,5.217468,0.0,5856,0,,1,563,0,1,34,19036275257,17678382109,3991,12599633,65032975,63481222,1784495299,
rustc,suma,-C opt-level=0,stack_protector,7,0,5.420147,5.41168,0.007993,5708,0,,1,559,0,1,40,21036282654,18364102130,4287,13132873,66649732,65031266,1784495304,
rustc,suma,-C opt-level=0,stack_protector_strong,7,0,5.421734,5.421465,0.0,5888,0,,1,564,0,1,37,21036282717,18369955926,4215,12196862,66758007,65159379,1784495309,
rustc,suma,-C opt-level=0,stack_protector_all,7,0,6.058377,6.058125,0.0,5892,0,,1,564,0,1,41,28642293369,20528418921,4385,12739622,76132313,74334282,1784495316,
rustc,suma,-C opt-level=1,baseline,7,0,0.167086,0.167043,0.0,5884,0,,1,564,0,1,2,1100796465,559989860,4431,342189,2162104,2105281,1784495316,
rustc,suma,-C opt-level=1,stack_protector_none,7,0,0.168275,0.16824,0.0,5956,0,,1,1074,0,1,1,1100796643,561294577,4369,614002,2100641,2054743,1784495316,
rustc,suma,-C opt-level=1,stack_protector,7,0,0.166259,0.166219,0.0,5768,0,,1,562,0,1,1,1100794973,557326528,4207,65171,1694698,1649044,1784495316,
rustc,suma,-C opt-level=1,stack_protector_strong,7,0,0.16722,0.1632,0.00398,5944,0,,1,1074,0,1,1,1100795679,557819681,4255,164617,1690243,1632748,1784495316,
rustc,suma,-C opt-level=1,stack_protector_all,7,0,0.166641,0.16263,0.003966,5704,0,,1,558,0,1,2,1100795234,558703945,4343,91053,1666805,1614193,1784495316,
rustc,suma,-C opt-level=2,baseline,7,0,0.051964,0.051924,0.0,5932,0,,1,1073,0,1,1,650633347,167138345,4275,47073,635130,620848,1784495316,
rustc,suma,-C opt-level=2,stack_protector_none,7,0,0.050636,0.0506,0.0,5856,0,,1,565,0,1,1,650632871,165503037,4141,13598,623656,607115,1784495316,
rustc,suma,-C opt-level=2,stack_protector,7,0,0.050785,0.050758,0.0,5696,0,,1,562,0,1,0,650632094,166195381,4029,49985,703855,693175,1784495317,
rustc,suma,-C opt-level=2,stack_protector_strong,7,0,0.050729,0.050751,0.0,5812,0,,1,563,0,2,0,650630393,165571985,4250,28202,821897,786436,1784495317,
rustc,suma,-C opt-level=2,stack_protector_all,7,0,0.050859,0.050831,0.0,5724,0,,1,559,0,1,0,650632271,166264090,4230,30274,847410,833921,1784495317,
rustc,suma,-C opt-level=3,baseline,7,0,0.050908,0.05085,0.0,5712,0,,1,562,0,1,3,650632802,166306001,4389,32155,851438,838255,1784495317,
rustc,suma,-C opt-level=3,stack_protector_none,7,0,0.052206,0.052164,0.0,5940,0,,1,1077,0,1,1,650633570,167925395,4379,75203,749571,729856,1784495317,
rustc,suma,-C opt-level=3,stack_protector,7,0,0.050994,0.047034,0.003919,5884,0,,1,562,0,1,1,650631254,166610693,4069,55397,890134,878477,1784495317,
rustc,suma,-C opt-level=3,stack_protector_strong,7,0,0.05071,0.05067,0.0,5756,0,,1,562,0,1,1,650631597,165729172,4334,28630,636717,621458,1784495317,
rustc,suma,-C opt-level=3,stack_protector_all,7,0,0.050685,0.046746,0.003895,5752,0,,1,560,0,1,2,650632147,165748935,4412,19284,625242,609862,1784495317,
rustc,suma,-C opt-level=s,baseline,7,0,0.120788,0.112957,0.00779,5764,0,,1,560,0,1,1,1004253208,403326768,4058,77742,1417171,1381954,1784495317,
rustc,suma,-C opt-level=s,stack_protector_none,7,0,0.12069,0.120649,0.0,5728,0,,1,562,0,1,1,1004253470,402998161,4295,27770,1351437,1313717,1784495317,
rustc,suma,-C opt-level=s,stack_protector,7,0,0.093583,0.093546,0.0,5720,0,,1,560,0,1,1,1004254492,311007168,4212,55613,1069883,1038449,1784495317,
rustc,suma,-C opt-level=s,stack_protector_strong,7,0,0.093321,0.085504,0.007773,5780,0,,1,560,0,1,2,1004254469,310212634,4123,24202,1002866,980893,1784495317,
rustc,suma,-C opt-level=s,stack_protector_all,7,0,0.093325,0.093275,0.0,5876,0,,1,563,0,1,3,1004254402,310141470,4051,31373,1009641,987485,1784495317,
rustc,suma,-C opt-level=z,baseline,7,0,0.120968,0.120912,0.0,5752,0,,1,561,0,1,3,1205252910,403843591,3979,149234,1597164,1563228,1784495318,
rustc,suma,-C opt-level=z,stack_protector_none,7,0,0.122115,0.122071,0.0,5828,0,,1,1072,0,1,2,1205253494,404908692,4200,239717,1835200,1806392,1784495318,
rustc,suma,-C opt-level=z,stack_protector,7,0,0.088073,0.084029,0.004001,5880,0,,1,565,0,1,1,1205256735,292214090,4065,48585,1200620,1171505,1784495318,
rustc,suma,-C opt-level=z,stack_protector_strong,7,0,0.088229,0.08818,0.0,5856,0,,1,562,0,1,2,1205256987,292834560,4142,79907,1406613,1385190,1784495318,
rustc,suma,-C opt-level=z,stack_protector_all,7,0,0.179732,0.179695,0.0,5788,0,,1,560,0,1,1,1205254618,603182413,4080,77844,2064142,2009821,1784495318,
rustc,final,-C opt-level=0,baseline,7,0,2.976996,2.976739,0.0,2056,0,,1,93,0,1,22,12830251170,10088032509,30003949,12239,38116174,37195400,1784495321,
rustc,final,-C opt-level=0,stack_protector_none,7,0,2.9958,2.995639,0.0,2152,0,,1,94,0,1,22,12830251617,10152197619,30004076,13375,37844263,36929776,1784495324,
rustc,final,-C opt-level=0,stack_protector,7,0,2.91439,2.914278,0.0,1992,0,,1,93,0,1,19,13570254556,9876379429,30004095,12162,36220916,35319306,1784495327,
rustc,final,-C opt-level=0,stack_protector_strong,7,0,2.911886,2.911714,0.0,2164,0,,1,98,0,1,24,13570251769,9867420755,30004026,14738,37196865,36301421,1784495330,
rustc,final,-C opt-level=0,stack_protector_all,7,0,3.497383,3.497277,0.0,2072,0,,1,92,0,1,21,17810252384,11852820228,30004076,11083,44719307,43653453,1784495333,
rustc,final,-C opt-level=1,baseline,7,0,0.289694,0.289631,0.0,2104,0,,1,95,0,1,6,990249749,979293455,20003784,5548,3534537,3441458,1784495334,
rustc,final,-C opt-level=1,stack_protector_none,7,0,0.287038,0.287002,0.0,2168,0,,1,99,0,1,1,990249593,970474279,20003962,4817,3057975,2971672,1784495334,
rustc,final,-C opt-level=1,stack_protector,7,0,0.287357,0.287264,0.0,2156,0,,1,95,0,1,3,990251039,971062938,20003950,8124,4960376,4862842,1784495334,
rustc,final,-C opt-level=1,stack_protector_strong,7,0,0.288811,0.288766,0.0,2056,0,,1,95,0,1,3,990251476,976453702,20003803,5872,3342521,3260306,1784495335,
rustc,final,-C opt-level=1,stack_protector_all,7,0,0.288803,0.288753,0.0,2048,0,,1,92,0,1,3,990250974,976401017,20004144,5824,3207938,3109306,1784495335,
rustc,final,-C opt-level=2,baseline,7,0,0.209151,0.209108,0.0,2060,0,,1,97,0,1,2,900249818,706424804,10003792,5395,2329645,2268610,1784495335,
rustc,final,-C opt-level=2,stack_protector_none,7,0,0.210342,0.210311,0.0,2052,0,,1,94,0,1,1,900249868,710432943,10003838,5197,2797967,2728508,1784495335,
rustc,final,-C opt-level=2,stack_protector,7,0,0.20852,0.208486,0.0,2164,0,,1,97,0,1,2,900250156,704343043,10004066,4098,2292841,2225946,1784495335,
rustc,final,-C opt-level=2,stack_protector_strong,7,0,0.210378,0.210322,0.0,2180,0,,1,97,0,1,4,900250743,710453946,10004046,4696,2827202,2775201,1784495336,
rustc,final,-C opt-level=2,stack_protector_all,7,0,0.20739,0.20735,0.0,1992,0,,1,94,0,1,2,900251154,700472566,10003828,4833,2325921,2250788,1784495336,
rustc,final,-C opt-level=3,baseline,7,0,0.209138,0.209077,0.0,2160,0,,1,96,0,1,3,900249717,706402448,10003844,4756,2383539,2311823,1784495336,
rustc,final,-C opt-level=3,stack_protector_none,7,0,0.209196,0.209155,0.0,2064,0,,1,93,0,1,2,900249586,706554507,10003759,5084,2794915,2735955,1784495336,
rustc,final,-C opt-level=3,stack_protector,7,0,0.2103,0.21027,0.0,2064,0,,1,93,0,1,1,900250518,710408224,10003985,5153,2391962,2322260,1784495336,
rustc,final,-C opt-level=3,stack_protector_strong,7,0,0.207493,0.203469,0.003989,2068,0,,1,97,0,1,1,900250244,700705424,10003843,5240,2778069,2712090,1784495337,
rustc,final,-C opt-level=3,stack_protector_all,7,0,0.207379,0.207344,0.0,2136,0,,1,95,0,1,2,900250736,700464188,10004033,4710,2266108,2208734,1784495337,
