compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,epoch_s
rustc,final,-C opt-level=0,asan,1,0,2.461749,2.449587,0.011993,8492,0,,1,1783530067
rustc,final,-C opt-level=0,lsan,1,0,1.609355,1.601174,0.008013,8756,0,,1,1783530069
rustc,final,-C opt-level=0,relro_full,1,0,1.614062,1.613917,0.0,1992,0,,1,1783530070
rustc,final,-C opt-level=0,stack_protector_none,1,0,1.594468,1.594331,0.0,2160,0,,1,1783530072
rustc,final,-C opt-level=0,stack_protector,1,0,1.643727,1.643571,0.0,2144,0,,1,1783530073
rustc,final,-C opt-level=0,stack_protector_strong,1,0,1.653133,1.652974,0.0,2056,0,,1,1783530075
rustc,final,-C opt-level=0,noexecstack,1,0,1.601481,1.601341,0.0,2168,0,,1,1783530077
rustc,final,-C opt-level=0,execstack,1,0,1.582293,1.582171,0.0,2008,0,,1,1783530078
rustc,final,-C opt-level=0,pie,1,0,1.592869,1.592724,0.0,2156,0,,1,1783530080
rustc,final,-C opt-level=0,no_pie,1,0,1.583459,1.583313,0.0,2012,0,,1,1783530081
rustc,final,-C opt-level=1,baseline,1,0,0.112091,0.112001,0.0,2092,0,,1,1783530082
rustc,final,-C opt-level=1,overflow_checks,1,0,0.116862,0.116779,0.0,2096,0,,1,1783530082
rustc,final,-C opt-level=1,debug_assertions,1,0,0.11597,0.11587,0.0,2068,0,,1,1783530082
rustc,final,-C opt-level=1,panic_abort,1,0,0.120951,0.120866,0.0,2104,0,,1,1783530082
rustc,final,-C opt-level=1,lto,1,0,0.118397,0.11435,0.003943,1872,0,,1,1783530082
rustc,final,-C opt-level=1,lto_thin,1,0,0.101776,0.10168,0.0,2116,0,,1,1783530082
rustc,final,-C opt-level=1,asan,1,0,0.256238,0.229093,0.026974,12156,0,,1,1783530082
rustc,final,-C opt-level=1,lsan,1,0,0.137566,0.117308,0.020119,8760,0,,1,1783530083
rustc,final,-C opt-level=1,relro_full,1,0,0.111968,0.111866,0.0,2172,0,,1,1783530083
rustc,final,-C opt-level=1,stack_protector_none,1,0,0.11134,0.11125,0.0,2152,0,,1,1783530083
rustc,final,-C opt-level=1,stack_protector,1,0,0.111699,0.111603,0.0,2060,0,,1,1783530083
rustc,final,-C opt-level=1,stack_protector_strong,1,0,0.111674,0.111586,0.0,2172,0,,1,1783530083
rustc,final,-C opt-level=1,noexecstack,1,0,0.11179,0.111713,0.0,2112,0,,1,1783530083
rustc,final,-C opt-level=1,execstack,1,0,0.111733,0.111653,0.0,2160,0,,1,1783530083
rustc,final,-C opt-level=1,pie,1,0,0.11149,0.111398,0.0,2076,0,,1,1783530083
rustc,final,-C opt-level=1,no_pie,1,0,0.116119,0.116025,0.0,2012,0,,1,1783530083
rustc,final,-C opt-level=2,baseline,1,0,0.122407,0.122314,0.0,2164,0,,1,1783530084
rustc,final,-C opt-level=2,overflow_checks,1,0,0.10709,0.107003,0.0,2068,0,,1,1783530084
rustc,final,-C opt-level=2,debug_assertions,1,0,0.101813,0.097805,0.003912,2140,0,,1,1783530084
rustc,final,-C opt-level=2,panic_abort,1,0,0.10373,0.103641,0.0,1992,0,,1,1783530084
rustc,final,-C opt-level=2,lto,1,0,0.102422,0.102333,0.0,1988,0,,1,1783530084
rustc,final,-C opt-level=2,lto_thin,1,0,0.11175,0.111663,0.0,2064,0,,1,1783530084
rustc,final,-C opt-level=2,asan,1,0,0.228456,0.211832,0.016519,10168,0,,1,1783530084
rustc,final,-C opt-level=2,lsan,1,0,0.130703,0.126444,0.004134,4680,0,,1,1783530084
rustc,final,-C opt-level=2,relro_full,1,0,0.122337,0.122202,0.0,1980,0,,1,1783530085
rustc,final,-C opt-level=2,stack_protector_none,1,0,0.1225,0.122422,0.0,2164,0,,1,1783530085
rustc,final,-C opt-level=2,stack_protector,1,0,0.102627,0.102538,0.0,2172,0,,1,1783530085
rustc,final,-C opt-level=2,stack_protector_strong,1,0,0.116364,0.11627,0.0,2180,0,,1,1783530085
rustc,final,-C opt-level=2,noexecstack,1,0,0.128703,0.128582,0.0,2060,0,,1,1783530085
rustc,final,-C opt-level=2,execstack,1,0,0.122375,0.122283,0.0,2000,0,,1,1783530085
rustc,final,-C opt-level=2,pie,1,0,0.142941,0.142856,0.0,2120,0,,1,1783530085
rustc,final,-C opt-level=2,no_pie,1,0,0.11513,0.11504,0.0,2164,0,,1,1783530085
rustc,final,-C opt-level=3,baseline,1,0,0.121123,0.121022,0.0,2164,0,,1,1783530086
rustc,final,-C opt-level=3,overflow_checks,1,0,0.10701,0.106921,0.0,2064,0,,1,1783530086
rustc,final,-C opt-level=3,debug_assertions,1,0,0.113147,0.113067,0.0,2168,0,,1,1783530086
rustc,final,-C opt-level=3,panic_abort,1,0,0.10347,0.103383,0.0,2068,0,,1,1783530086
rustc,final,-C opt-level=3,lto,1,0,0.097916,0.093919,0.003913,2028,0,,1,1783530086
rustc,final,-C opt-level=3,lto_thin,1,0,0.107934,0.107849,0.0,2164,0,,1,1783530086
rustc,final,-C opt-level=3,asan,1,0,0.226308,0.207093,0.019124,9932,0,,1,1783530086
rustc,final,-C opt-level=3,lsan,1,0,0.130274,0.105943,0.024212,8660,0,,1,1783530086
rustc,final,-C opt-level=3,relro_full,1,0,0.122357,0.122225,0.0,2176,0,,1,1783530087
rustc,final,-C opt-level=3,stack_protector_none,1,0,0.121345,0.12126,0.0,2160,0,,1,1783530087
rustc,final,-C opt-level=3,stack_protector,1,0,0.102399,0.098388,0.003935,2068,0,,1,1783530087
rustc,final,-C opt-level=3,stack_protector_strong,1,0,0.113701,0.113602,0.0,2112,0,,1,1783530087
rustc,final,-C opt-level=3,noexecstack,1,0,0.139933,0.139854,0.0,2168,0,,1,1783530087
rustc,final,-C opt-level=3,execstack,1,0,0.13984,0.139749,0.0,2012,0,,1,1783530087
rustc,final,-C opt-level=3,pie,1,0,0.12131,0.121224,0.0,2120,0,,1,1783530087
rustc,final,-C opt-level=3,no_pie,1,0,0.117692,0.117602,0.0,2152,0,,1,1783530087
rustc,final,-C opt-level=s,baseline,1,0,0.155184,0.155094,0.0,2160,0,,1,1783530088
rustc,final,-C opt-level=s,overflow_checks,1,0,0.228693,0.228602,0.0,2168,0,,1,1783530088
rustc,final,-C opt-level=s,debug_assertions,1,0,0.228548,0.228448,0.0,2004,0,,1,1783530088
rustc,final,-C opt-level=s,panic_abort,1,0,0.168401,0.168308,0.0,2172,0,,1,1783530088
rustc,final,-C opt-level=s,lto,1,0,0.162928,0.162835,0.0,1888,0,,1,1783530088
rustc,final,-C opt-level=s,lto_thin,1,0,0.157874,0.157764,0.0,2160,0,,1,1783530089
rustc,final,-C opt-level=s,asan,1,0,0.352332,0.340202,0.012022,10020,0,,1,1783530089
rustc,final,-C opt-level=s,lsan,1,0,0.18311,0.159007,0.023983,8720,0,,1,1783530089
rustc,final,-C opt-level=s,relro_full,1,0,0.160819,0.160715,0.0,2148,0,,1,1783530089
rustc,final,-C opt-level=s,stack_protector_none,1,0,0.165933,0.165843,0.0,2160,0,,1,1783530089
rustc,final,-C opt-level=s,stack_protector,1,0,0.242556,0.242452,0.0,2116,0,,1,1783530090
rustc,final,-C opt-level=s,stack_protector_strong,1,0,0.358222,0.358123,0.0,2068,0,,1,1783530090
rustc,final,-C opt-level=s,noexecstack,1,0,0.15663,0.156525,0.0,2116,0,,1,1783530090
rustc,final,-C opt-level=s,execstack,1,0,0.160539,0.15644,0.004011,2132,0,,1,1783530090
rustc,final,-C opt-level=s,pie,1,0,0.169202,0.169101,0.0,2156,0,,1,1783530091
rustc,final,-C opt-level=s,no_pie,1,0,0.163913,0.163807,0.0,2168,0,,1,1783530091
rustc,final,-C opt-level=z,baseline,1,0,0.320097,0.320008,0.0,1992,0,,1,1783530091
rustc,final,-C opt-level=z,overflow_checks,1,0,0.216176,0.216088,0.0,2044,0,,1,1783530091
rustc,final,-C opt-level=z,debug_assertions,1,0,0.320837,0.320741,0.0,2060,0,,1,1783530092
rustc,final,-C opt-level=z,panic_abort,1,0,0.229413,0.229326,0.0,2068,0,,1,1783530092
rustc,final,-C opt-level=z,lto,1,0,0.28838,0.288278,0.0,1828,0,,1,1783530092
rustc,final,-C opt-level=z,lto_thin,1,0,0.221094,0.221,0.0,2148,0,,1,1783530092
rustc,final,-C opt-level=z,asan,1,0,0.548978,0.532921,0.015926,8328,0,,1,1783530093
rustc,final,-C opt-level=z,lsan,1,0,0.261159,0.257014,0.00403,4744,0,,1,1783530093
rustc,final,-C opt-level=z,relro_full,1,0,0.224897,0.224788,0.0,2172,0,,1,1783530093
rustc,final,-C opt-level=z,stack_protector_none,1,0,0.225202,0.225112,0.0,2004,0,,1,1783530094
rustc,final,-C opt-level=z,stack_protector,1,0,0.314862,0.314768,0.0,2144,0,,1,1783530094
rustc,final,-C opt-level=z,stack_protector_strong,1,0,0.3155,0.315401,0.0,2068,0,,1,1783530094
rustc,final,-C opt-level=z,noexecstack,1,0,0.225261,0.22517,0.0,2132,0,,1,1783530094
rustc,final,-C opt-level=z,execstack,1,0,0.225928,0.225811,0.0,2172,0,,1,1783530095
rustc,final,-C opt-level=z,pie,1,0,0.224252,0.224167,0.0,2108,0,,1,1783530095
rustc,final,-C opt-level=z,no_pie,1,0,0.244332,0.244237,0.0,2060,0,,1,1783530095
g++,suma,-O0,baseline,2,0,0.798627,0.798513,0.0,6912,0,,1,1783530096
g++,suma,-O0,pie,2,0,0.784473,0.780336,0.004001,6828,0,,1,1783530097
g++,suma,-O0,no_pie,2,0,0.893767,0.893672,0.0,6920,0,,1,1783530098
g++,suma,-O0,fortify1,2,0,0.779265,0.779149,0.0,6932,0,,1,1783530098
g++,suma,-O0,fortify2,2,0,0.780647,0.776552,0.003982,6900,0,,1,1783530099
g++,suma,-O0,fortify_off,2,0,0.781027,0.780925,0.0,6976,0,,1,1783530100
g++,suma,-O0,noexecstack,2,0,0.819164,0.819019,0.0,6932,0,,1,1783530101
g++,suma,-O0,execstack,2,0,0.79887,0.794759,0.003993,6788,0,,1,1783530102
g++,suma,-O0,relro_full,2,0,0.795011,0.790907,0.003994,6784,0,,1,1783530102
g++,suma,-O0,no_stack_protector,2,0,0.792478,0.792349,0.0,6884,0,,1,1783530103
g++,suma,-O0,stack_protector,2,0,0.804524,0.804422,0.0,6724,0,,1,1783530104
g++,suma,-O0,stack_protector_strong,2,0,0.808317,0.808178,0.0,6924,0,,1,1783530105
g++,suma,-O0,stack_protector_all,2,0,1.042039,1.041923,0.0,6876,0,,1,1783530106
g++,suma,-O0,no_plt,2,0,0.773516,0.773387,0.0,6928,0,,1,1783530107
g++,suma,-O0,asan,2,0,1.326015,1.317893,0.007978,14468,0,,1,1783530108
g++,suma,-O0,ubsan,2,0,1.620684,1.620481,0.0,7052,0,,1,1783530110
g++,suma,-O1,baseline,2,0,0.083277,0.083196,0.0,6784,0,,1,1783530110
g++,suma,-O1,pie,2,0,0.08379,0.083712,0.0,6912,0,,1,1783530110
g++,suma,-O1,no_pie,2,0,0.081288,0.081193,0.0,6776,0,,1,1783530110
g++,suma,-O1,fortify1,2,0,0.083546,0.083456,0.0,6876,0,,1,1783530110
g++,suma,-O1,fortify2,2,0,0.083825,0.079756,0.003987,6888,0,,1,1783530110
g++,suma,-O1,fortify_off,2,0,0.083465,0.079403,0.00397,6868,0,,1,1783530110
g++,suma,-O1,noexecstack,2,0,0.083377,0.083289,0.0,6928,0,,1,1783530110
g++,suma,-O1,execstack,2,0,0.083551,0.08346,0.0,7008,0,,1,1783530110
g++,suma,-O1,relro_full,2,0,0.090529,0.086501,0.003931,6732,0,,1,1783530110
g++,suma,-O1,no_stack_protector,2,0,0.086599,0.082575,0.003932,6916,0,,1,1783530110
g++,suma,-O1,stack_protector,2,0,0.084602,0.080484,0.004024,6952,0,,1,1783530110
g++,suma,-O1,stack_protector_strong,2,0,0.083855,0.079765,0.003988,6908,0,,1,1783530111
g++,suma,-O1,stack_protector_all,2,0,0.083239,0.083134,0.0,6904,0,,1,1783530111
g++,suma,-O1,no_plt,2,0,0.084908,0.084819,0.0,6908,0,,1,1783530111
g++,suma,-O1,asan,2,0,0.242845,0.232557,0.010118,16364,0,,1,1783530111
g++,suma,-O1,ubsan,2,0,0.304416,0.304301,0.0,7084,0,,1,1783530111
g++,suma,-O2,baseline,2,0,0.043666,0.039617,0.003961,6968,0,,1,1783530111
g++,suma,-O2,pie,2,0,0.042285,0.042214,0.0,6896,0,,1,1783530111
g++,suma,-O2,no_pie,2,0,0.043207,0.043125,0.0,6912,0,,1,1783530111
g++,suma,-O2,fortify1,2,0,0.042782,0.038811,0.003881,6852,0,,1,1783530111
g++,suma,-O2,fortify2,2,0,0.043994,0.043907,0.0,6988,0,,1,1783530112
g++,suma,-O2,fortify_off,2,0,0.043053,0.042952,0.0,6828,0,,1,1783530112
g++,suma,-O2,noexecstack,2,0,0.042428,0.042345,0.0,6916,0,,1,1783530112
g++,suma,-O2,execstack,2,0,0.043736,0.043661,0.0,6968,0,,1,1783530112
g++,suma,-O2,relro_full,2,0,0.042376,0.042284,0.0,6892,0,,1,1783530112
g++,suma,-O2,no_stack_protector,2,0,0.042332,0.042258,0.0,6852,0,,1,1783530112
g++,suma,-O2,stack_protector,2,0,0.042245,0.038329,0.003832,6868,0,,1,1783530112
g++,suma,-O2,stack_protector_strong,2,0,0.042292,0.038362,0.003836,6832,0,,1,1783530112
g++,suma,-O2,stack_protector_all,2,0,0.042495,0.042404,0.0,6864,0,,1,1783530112
g++,suma,-O2,no_plt,2,0,0.042552,0.038603,0.00386,6888,0,,1,1783530112
g++,suma,-O2,asan,2,0,0.212289,0.204195,0.007945,16124,0,,1,1783530112
g++,suma,-O2,ubsan,2,0,0.417808,0.413704,0.003977,7032,0,,1,1783530113
g++,suma,-O3,baseline,2,0,0.042719,0.038752,0.003875,7012,0,,1,1783530113
g++,suma,-O3,pie,2,0,0.042532,0.042436,0.0,6924,0,,1,1783530113
g++,suma,-O3,no_pie,2,0,0.042337,0.042245,0.0,6936,0,,1,1783530113
g++,suma,-O3,fortify1,2,0,0.042234,0.042163,0.0,6732,0,,1,1783530113
g++,suma,-O3,fortify2,2,0,0.042227,0.038309,0.00383,6904,0,,1,1783530113
g++,suma,-O3,fortify_off,2,0,0.042256,0.038336,0.003833,6892,0,,1,1783530113
g++,suma,-O3,noexecstack,2,0,0.042404,0.034627,0.007694,6788,0,,1,1783530113
g++,suma,-O3,execstack,2,0,0.04258,0.042491,0.0,7008,0,,1,1783530113
g++,suma,-O3,relro_full,2,0,0.0424,0.042304,0.0,6880,0,,1,1783530113
g++,suma,-O3,no_stack_protector,2,0,0.042472,0.042381,0.0,6832,0,,1,1783530113
g++,suma,-O3,stack_protector,2,0,0.042214,0.038302,0.00383,6784,0,,1,1783530113
g++,suma,-O3,stack_protector_strong,2,0,0.042222,0.038306,0.00383,6788,0,,1,1783530113
g++,suma,-O3,stack_protector_all,2,0,0.042227,0.042145,0.0,6876,0,,1,1783530113
g++,suma,-O3,no_plt,2,0,0.043582,0.039542,0.003954,6788,0,,1,1783530113
g++,suma,-O3,asan,2,0,0.211669,0.199615,0.011891,16308,0,,1,1783530113
g++,suma,-O3,ubsan,2,0,0.417647,0.417525,0.0,7092,0,,1,1783530114
g++,suma,-Os,baseline,2,0,0.088651,0.088561,0.0,6908,0,,1,1783530114
g++,suma,-Os,pie,2,0,0.089065,0.08511,0.003868,6908,0,,1,1783530114
g++,suma,-Os,no_pie,2,0,0.121149,0.121055,0.0,6788,0,,1,1783530114
g++,suma,-Os,fortify1,2,0,0.088639,0.08085,0.0077,6928,0,,1,1783530114
g++,suma,-Os,fortify2,2,0,0.088612,0.08852,0.0,6872,0,,1,1783530114
g++,suma,-Os,fortify_off,2,0,0.088638,0.084521,0.004024,6832,0,,1,1783530114
g++,suma,-Os,noexecstack,2,0,0.088646,0.088565,0.0,6788,0,,1,1783530114
g++,suma,-Os,execstack,2,0,0.089412,0.089325,0.0,6888,0,,1,1783530115
g++,suma,-Os,relro_full,2,0,0.089076,0.088982,0.0,6912,0,,1,1783530115
g++,suma,-Os,no_stack_protector,2,0,0.089087,0.088988,0.0,6852,0,,1,1783530115
g++,suma,-Os,stack_protector,2,0,0.088532,0.088447,0.0,6784,0,,1,1783530115
g++,suma,-Os,stack_protector_strong,2,0,0.088385,0.084286,0.004013,6916,0,,1,1783530115
g++,suma,-Os,stack_protector_all,2,0,0.089181,0.085227,0.003873,6884,0,,1,1783530115
g++,suma,-Os,no_plt,2,0,0.089888,0.085724,0.004082,6956,0,,1,1783530115
g++,suma,-Os,asan,2,0,0.226018,0.224469,0.001442,14340,0,,1,1783530115
g++,suma,-Os,ubsan,2,0,0.446872,0.442782,0.003989,6916,0,,1,1783530116
g++,final,-O0,baseline,2,0,0.098987,0.094943,0.003955,1524,0,,1,1783530116
g++,final,-O0,pie,2,0,0.098307,0.094298,0.003929,1460,0,,1,1783530116
g++,final,-O0,no_pie,2,0,0.099166,0.099079,0.0,1676,0,,1,1783530116
g++,final,-O0,fortify1,2,0,0.098465,0.098383,0.0,1464,0,,1,1783530116
g++,final,-O0,fortify2,2,0,0.101194,0.101113,0.0,1464,0,,1,1783530116
g++,final,-O0,fortify_off,2,0,0.098443,0.098362,0.0,1652,0,,1,1783530116
g++,final,-O0,noexecstack,2,0,0.098325,0.098247,0.0,1564,0,,1,1783530116
g++,final,-O0,execstack,2,0,0.098544,0.094517,0.003938,1672,0,,1,1783530117
g++,final,-O0,relro_full,2,0,0.098318,0.098235,0.0,1516,0,,1,1783530117
g++,final,-O0,no_stack_protector,2,0,0.098862,0.098782,0.0,1672,0,,1,1783530117
g++,final,-O0,stack_protector,2,0,0.098731,0.098652,0.0,1528,0,,1,1783530117
g++,final,-O0,stack_protector_strong,2,0,0.098673,0.098593,0.0,1528,0,,1,1783530117
g++,final,-O0,stack_protector_all,2,0,0.098962,0.098877,0.0,1668,0,,1,1783530117
g++,final,-O0,no_plt,2,0,0.098422,0.094413,0.003933,1564,0,,1,1783530117
g++,final,-O0,asan,2,0,0.41228,0.404201,0.007976,11892,0,,1,1783530118
g++,final,-O0,ubsan,2,0,0.10452,0.104425,0.0,3936,0,,1,1783530118
g++,final,-O1,baseline,2,0,0.089397,0.089323,0.0,1576,0,,1,1783530118
g++,final,-O1,pie,2,0,0.089543,0.089452,0.0,1604,0,,1,1783530118
g++,final,-O1,no_pie,2,0,0.092266,0.092185,0.0,1400,0,,1,1783530118
g++,final,-O1,fortify1,2,0,0.074714,0.074635,0.0,1568,0,,1,1783530118
g++,final,-O1,fortify2,2,0,0.073421,0.073332,0.0,1508,0,,1,1783530118
g++,final,-O1,fortify_off,2,0,0.089273,0.089192,0.0,1624,0,,1,1783530118
g++,final,-O1,noexecstack,2,0,0.089208,0.08913,0.0,1648,0,,1,1783530118
g++,final,-O1,execstack,2,0,0.089695,0.089616,0.0,1512,0,,1,1783530118
g++,final,-O1,relro_full,2,0,0.090717,0.090643,0.0,1536,0,,1,1783530118
g++,final,-O1,no_stack_protector,2,0,0.092529,0.092447,0.0,1460,0,,1,1783530119
g++,final,-O1,stack_protector,2,0,0.089264,0.089174,0.0,1668,0,,1,1783530119
g++,final,-O1,stack_protector_strong,2,0,0.089316,0.089231,0.0,1628,0,,1,1783530119
g++,final,-O1,stack_protector_all,2,0,0.089369,0.089299,0.0,1524,0,,1,1783530119
g++,final,-O1,no_plt,2,0,0.086536,0.086454,0.0,1680,0,,1,1783530119
g++,final,-O1,asan,2,0,0.421314,0.417256,0.00396,9912,0,,1,1783530119
g++,final,-O1,ubsan,2,0,0.093663,0.093578,0.0,3936,0,,1,1783530119
g++,final,-O2,baseline,2,0,0.09281,0.088868,0.003863,1672,0,,1,1783530120
g++,final,-O2,pie,2,0,0.107981,0.107885,0.0,1536,0,,1,1783530120
g++,final,-O2,no_pie,2,0,0.091679,0.091606,0.0,1624,0,,1,1783530120
g++,final,-O2,fortify1,2,0,0.068836,0.06493,0.003819,1460,0,,1,1783530120
g++,final,-O2,fortify2,2,0,0.068914,0.068834,0.0,1680,0,,1,1783530120
g++,final,-O2,fortify_off,2,0,0.089454,0.089371,0.0,1676,0,,1,1783530120
g++,final,-O2,noexecstack,2,0,0.089502,0.089423,0.0,1572,0,,1,1783530120
g++,final,-O2,execstack,2,0,0.08951,0.089427,0.0,1532,0,,1,1783530120
g++,final,-O2,relro_full,2,0,0.092314,0.092235,0.0,1532,0,,1,1783530120
g++,final,-O2,no_stack_protector,2,0,0.092375,0.084604,0.007691,1648,0,,1,1783530120
g++,final,-O2,stack_protector,2,0,0.091525,0.091444,0.0,1528,0,,1,1783530120
g++,final,-O2,stack_protector_strong,2,0,0.11839,0.118291,0.0,1668,0,,1,1783530121
g++,final,-O2,stack_protector_all,2,0,0.091517,0.091431,0.0,1676,0,,1,1783530121
g++,final,-O2,no_plt,2,0,0.089364,0.089279,0.0,1572,0,,1,1783530121
g++,final,-O2,asan,2,0,0.429996,0.421982,0.007922,9680,0,,1,1783530121
g++,final,-O2,ubsan,2,0,0.090021,0.089917,0.0,4052,0,,1,1783530121
g++,final,-O3,baseline,2,0,0.089481,0.089404,0.0,1688,0,,1,1783530121
g++,final,-O3,pie,2,0,0.089283,0.089209,0.0,1688,0,,1,1783530121
g++,final,-O3,no_pie,2,0,0.090219,0.090139,0.0,1612,0,,1,1783530121
g++,final,-O3,fortify1,2,0,0.069968,0.069877,0.0,1680,0,,1,1783530122
g++,final,-O3,fortify2,2,0,0.069024,0.068946,0.0,1648,0,,1,1783530122
g++,final,-O3,fortify_off,2,0,0.093739,0.09366,0.0,1652,0,,1,1783530122
g++,final,-O3,noexecstack,2,0,0.089302,0.089219,0.0,1648,0,,1,1783530122
g++,final,-O3,execstack,2,0,0.092259,0.092179,0.0,1604,0,,1,1783530122
g++,final,-O3,relro_full,2,0,0.093182,0.093099,0.0,1536,0,,1,1783530122
g++,final,-O3,no_stack_protector,2,0,0.089454,0.089363,0.0,1568,0,,1,1783530122
g++,final,-O3,stack_protector,2,0,0.092351,0.092275,0.0,1644,0,,1,1783530122
g++,final,-O3,stack_protector_strong,2,0,0.090835,0.090747,0.0,1644,0,,1,1783530122
g++,final,-O3,stack_protector_all,2,0,0.090819,0.090748,0.0,1468,0,,1,1783530122
g++,final,-O3,no_plt,2,0,0.088544,0.08847,0.0,1528,0,,1,1783530122
g++,final,-O3,asan,2,0,0.421737,0.401768,0.019787,13364,0,,1,1783530123
g++,final,-O3,ubsan,2,0,0.094466,0.094354,0.0,4020,0,,1,1783530123
g++,final,-Os,baseline,2,0,0.089595,0.085616,0.003891,1528,0,,1,1783530123
g++,final,-Os,pie,2,0,0.089293,0.089216,0.0,1564,0,,1,1783530123
g++,final,-Os,no_pie,2,0,0.098243,0.098157,0.0,1408,0,,1,1783530123
g++,final,-Os,fortify1,2,0,0.062664,0.06257,0.0,1576,0,,1,1783530123
g++,final,-Os,fortify2,2,0,0.062665,0.062597,0.0,1604,0,,1,1783530123
g++,final,-Os,fortify_off,2,0,0.092854,0.092774,0.0,1640,0,,1,1783530123
g++,final,-Os,noexecstack,2,0,0.089933,0.089844,0.0,1564,0,,1,1783530124
g++,final,-Os,execstack,2,0,0.091314,0.091239,0.0,1652,0,,1,1783530124
g++,final,-Os,relro_full,2,0,0.092181,0.092104,0.0,1672,0,,1,1783530124
g++,final,-Os,no_stack_protector,2,0,0.089347,0.089264,0.0,1512,0,,1,1783530124
g++,final,-Os,stack_protector,2,0,0.089458,0.089377,0.0,1672,0,,1,1783530124
g++,final,-Os,stack_protector_strong,2,0,0.096089,0.09601,0.0,1668,0,,1,1783530124
g++,final,-Os,stack_protector_all,2,0,0.095322,0.095236,0.0,1624,0,,1,1783530124
g++,final,-Os,no_plt,2,0,0.087438,0.087349,0.0,1688,0,,1,1783530124
g++,final,-Os,asan,2,0,0.412811,0.412659,0.0,13424,0,,1,1783530125
g++,final,-Os,ubsan,2,0,0.09304,0.092925,0.0,3888,0,,1,1783530125
clang++,suma,-O0,baseline,2,0,0.849656,0.845568,0.003988,6904,0,,1,1783530126
clang++,suma,-O0,pie,2,0,0.844609,0.844496,0.0,6916,0,,1,1783530126
clang++,suma,-O0,no_pie,2,0,0.820544,0.820424,0.0,6876,0,,1,1783530127
clang++,suma,-O0,fortify1,2,0,0.826377,0.822254,0.00401,6908,0,,1,1783530128
clang++,suma,-O0,fortify2,2,0,0.826991,0.826854,0.0,6844,0,,1,1783530129
clang++,suma,-O0,fortify_off,2,0,0.827501,0.827401,0.0,6920,0,,1,1783530130
clang++,suma,-O0,noexecstack,2,0,0.838338,0.838216,0.0,6792,0,,1,1783530131
clang++,suma,-O0,execstack,2,0,0.841728,0.841611,0.0,6808,0,,1,1783530131
clang++,suma,-O0,relro_full,2,0,0.825336,0.821229,0.003986,7012,0,,1,1783530132
clang++,suma,-O0,no_stack_protector,2,0,0.825145,0.820987,0.004004,6844,0,,1,1783530133
clang++,suma,-O0,stack_protector,2,0,0.826274,0.826159,0.0,6908,0,,1,1783530134
clang++,suma,-O0,stack_protector_strong,2,0,0.837801,0.837665,0.0,6816,0,,1,1783530135
clang++,suma,-O0,stack_protector_all,2,0,1.124858,1.12076,0.004002,6744,0,,1,1783530136
clang++,suma,-O0,no_plt,2,0,0.834254,0.830123,0.00401,6792,0,,1,1783530137
clang++,suma,-O0,asan,2,0,1.344021,1.331845,0.011972,18336,0,,1,1783530138
clang++,suma,-O0,ubsan,2,0,3.493205,3.492916,0.0,7164,0,,1,1783530142
clang++,suma,-O0,msan,2,0,6.320414,6.311951,0.007999,14116,0,,1,1783530148
clang++,suma,-O0,safe_stack,2,0,0.889028,0.888897,0.0,6912,0,,1,1783530149
clang++,suma,-O0,lto,2,0,0.824631,0.824521,0.0,6780,0,,1,1783530150
clang++,suma,-O1,baseline,2,0,0.121318,0.12123,0.0,6892,0,,1,1783530150
clang++,suma,-O1,pie,2,0,0.12128,0.121199,0.0,6892,0,,1,1783530150
clang++,suma,-O1,no_pie,2,0,0.081797,0.08171,0.0,6940,0,,1,1783530150
clang++,suma,-O1,fortify1,2,0,0.121362,0.121284,0.0,6876,0,,1,1783530150
clang++,suma,-O1,fortify2,2,0,0.081333,0.077184,0.004062,6904,0,,1,1783530150
clang++,suma,-O1,fortify_off,2,0,0.121491,0.121406,0.0,6792,0,,1,1783530150
clang++,suma,-O1,noexecstack,2,0,0.121197,0.113276,0.007812,6892,0,,1,1783530150
clang++,suma,-O1,execstack,2,0,0.121366,0.121279,0.0,6904,0,,1,1783530150
clang++,suma,-O1,relro_full,2,0,0.121479,0.121386,0.0,6792,0,,1,1783530151
clang++,suma,-O1,no_stack_protector,2,0,0.121268,0.11713,0.004038,6892,0,,1,1783530151
clang++,suma,-O1,stack_protector,2,0,0.121235,0.12114,0.0,6804,0,,1,1783530151
clang++,suma,-O1,stack_protector_strong,2,0,0.130445,0.126409,0.00395,6920,0,,1,1783530151
